,s_r_x,shoulder_right,s_r_z,e_r_x,elbow_right,e_r_z,w_r_x,wrist_right,w_r_z,h_r_x,hand_right,h_r_z,ht_x,handtip_right,ht_z,t_r_x,thumb_right,t_r_z
frame,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
673,6.95167,-32.7678,1565.43,-257.557,42.5374,1501.9,-483.435,103.463,1475.38,-569.153,94.4603,1533.47,-661.944,120.999,1578.43,-628.834,124.554,1494.23
674,6.42578,-33.0605,1563.05,-258.161,42.5771,1502.53,-482.512,105.991,1472.77,-567.477,95.5086,1531.38,-662.185,134.509,1559.76,-627.932,124.106,1492.49
675,6.35016,-32.9823,1564.4,-257.766,42.5474,1502.34,-482.221,106.172,1474.77,-568.531,94.5435,1531.06,-663.492,136.971,1552.69,-628.012,123.895,1491.31
676,6.56413,-33.0163,1563.63,-257.428,42.409,1501.29,-481.834,105.804,1473.39,-568.269,93.5218,1529.3,-663.347,136.035,1550.07,-627.704,122.88,1489.53
677,6.45623,-33.6864,1563.33,-257.633,42.6835,1501.65,-482.578,101.214,1466.91,-564.594,96.4495,1530.26,-633.674,91.2796,1610.86,-626.442,123.667,1492.6
678,6.89793,-33.45,1563.77,-257.458,40.8043,1501.52,-481.97,102.547,1470.85,-567.645,90.7566,1528.03,-654.402,98.2374,1588.83,-626.752,124.092,1490.99
679,6.90991,-33.4652,1563.73,-257.458,40.7835,1501.51,-481.983,102.514,1470.88,-567.682,90.6502,1528.01,-654.56,98.2612,1588.62,-626.779,124.012,1490.98
680,7.00507,-33.7202,1563.21,-257.615,40.3338,1501.65,-482.394,101.647,1471.81,-568.721,87.9053,1527.59,-658.285,98.3046,1583.74,-627.596,121.709,1490.58
681,6.98724,-34.7325,1561.43,-257.203,38.4779,1502.46,-482.612,96.1051,1478.3,-569.309,84.4218,1533.15,-662.549,103.601,1579.27,-628.172,112.598,1492.29
682,7.00343,-34.7405,1561.35,-257.125,38.4585,1502.11,-482.498,96.0674,1477.6,-569.307,84.2436,1532.24,-662.661,103.267,1578.19,-628.102,112.41,1491.28
683,6.9353,-34.6733,1561.53,-256.984,38.4854,1501.54,-482.221,96.1696,1476.35,-568.483,84.1429,1531.77,-661.288,102.422,1579.07,-627.714,112.124,1491.34
684,6.93642,-34.675,1561.52,-256.981,38.4824,1501.52,-482.218,96.1639,1476.32,-568.483,84.1314,1531.74,-661.293,102.407,1579.04,-627.712,112.114,1491.31
685,7.22854,-34.7485,1561.33,-256.577,37.9829,1500.75,-481.781,95.1594,1474.83,-568.365,80.803,1529.13,-661.638,96.5358,1576.35,-627.516,109.183,1488.9
686,7.5295,-34.8675,1561.23,-256.135,37.2701,1499.72,-481.344,93.5791,1472.59,-568.131,77.6403,1526.06,-662.468,94.3436,1570.69,-627.194,106.482,1486.08
687,7.61862,-35.1918,1561.57,-255.871,35.7962,1498.3,-481.211,89.5611,1467.81,-568.825,70.8347,1518.93,-666.152,91.1749,1554.68,-627.623,98.3168,1477.65
688,8.57027,-35.2528,1562.21,-255.582,34.5868,1499.75,-480.068,84.1763,1457.26,-567.611,63.8818,1508.01,-667.254,93.9739,1526.53,-626.933,86.9904,1464.78
689,11.0676,-37.84,1561.99,-255.008,29.1336,1499.37,-481.866,72.6976,1457.55,-565.261,43.3361,1511.61,-667.862,70.2884,1515.64,-628.139,55.3688,1468.33
690,13.6211,-38.2015,1564.74,-254.415,27.8849,1499.37,-483.743,61.7699,1451.81,-562.203,16.2379,1503.61,-665.265,44.2609,1496.93,-627.997,26.771,1463.26
691,10.1729,-36.7313,1565.97,-261.602,22.8484,1498.43,-493.287,25.4404,1440.52,-569.773,26.7846,1513.07,-639.3,-12.6455,1440.44,-626.821,-22.2454,1490.22
692,9.63922,-36.231,1565.02,-262.806,20.5932,1500.4,-492.189,15.2953,1435.94,-566.353,-26.4802,1497.76,-620.919,-26.631,1404.82,-619.144,-62.7452,1452.46
693,11.0613,-35.2344,1565.32,-261.105,19.7134,1503.08,-482.724,-6.85423,1422.34,-557.23,-61.8975,1471.31,-660.093,-92.4456,1468.72,-606.51,-90.2443,1417.71
694,8.94254,-36.3603,1567.43,-268.88,11.7221,1504.69,-481.396,-53.8404,1411.99,-553.541,-85.0416,1483.65,-592.873,-140.592,1398.57,-588.819,-150.873,1456.97
695,9.61614,-35.7334,1568.47,-269.617,10.6548,1507.11,-468.901,-75.5582,1401.16,-542.416,-144.538,1435.97,-568.291,-145.891,1329.83,-568.592,-187.048,1374.07
696,8.91338,-37.0858,1568.84,-271.697,6.26224,1506.36,-459.868,-101.039,1397.31,-513.649,-164.024,1465.14,-540.471,-211.671,1370.08,-531.13,-232.433,1427.9
697,9.25218,-37.3604,1566.11,-269.085,1.97353,1508.15,-436.071,-121.941,1389.49,-495.363,-203.757,1420.48,-496.639,-227.187,1314.79,-494.526,-258.325,1363.63
698,10.2407,-36.9163,1566.58,-267.192,-2.54683,1505.73,-416.506,-150.144,1392.26,-467.601,-237.561,1421.35,-403.088,-159.939,1383.15,-456.48,-292.523,1366.33
699,8.9061,-34.2803,1567.99,-268.562,-7.70522,1502.05,-416.796,-168.768,1406.28,-422.125,-260.772,1457.57,-433.536,-279.108,1351.71,-410.528,-318.952,1405.94
700,8.03876,-36.4837,1568.68,-270.513,-10.0174,1502.71,-368.954,-177.429,1362.05,-384.598,-262.412,1423.19,-412.388,-354.734,1373.56,-373.255,-327.21,1379.56
701,9.02431,-34.2556,1566.74,-266.965,-6.47784,1497.92,-356.875,-185.646,1368.9,-336.138,-260.84,1439.54,-370.987,-309.974,1350.14,-329.71,-329.402,1401.91
702,8.57918,-36.9552,1564.35,-265.962,-6.50024,1496.8,-333.487,-173.652,1342.63,-317.82,-261.403,1397.57,-317.521,-356.469,1447.26,-297.332,-318.329,1348.22
703,7.72098,-37.2094,1565.25,-267.786,-6.46891,1496.3,-312.623,-179.666,1338.9,-270.73,-249.731,1405.24,-273.857,-350.264,1443.89,-277.052,-321.146,1373.42
704,7.12125,-36.6636,1564.13,-268.16,-10.7481,1499.14,-278.873,-182.061,1335.82,-245.791,-254.433,1403.69,-228.718,-342.199,1462.72,-222.851,-317.343,1363.72
705,6.92546,-36.3534,1564.39,-268.086,-10.6972,1495.55,-264.069,-183.504,1332.76,-234.548,-252.534,1405.9,-226.948,-345.827,1458.51,-218.758,-320.632,1370.94
706,6.46408,-35.6884,1565.19,-269.387,-8.93017,1493.41,-237.845,-194.926,1346.98,-198.073,-257.978,1421.52,-169.48,-333.002,1493.74,-150.502,-310.346,1387.25
707,6.23214,-36.7487,1562.98,-269.743,-6.31461,1494.4,-210.23,-191.762,1356.63,-162.346,-266.911,1412.76,-124.851,-318.531,1499.75,-136.158,-322.118,1363.43
708,4.563,-36.4055,1563.35,-271.042,-1.03071,1494.03,-165.505,-187.377,1388.19,-120.152,-249.722,1460.13,-102.484,-299.678,1554.27,-59.1341,-286.327,1426.67
709,4.41985,-34.176,1564.8,-268.028,5.51715,1486.15,-140.526,-180.106,1406.56,-104.108,-220.172,1497.03,-65.7471,-280.297,1578.14,-31.4602,-247.637,1484.81
710,2.76856,-32.0939,1566.07,-268.271,8.94691,1481.85,-126.859,-169.72,1409.02,-70.4245,-185.523,1496.86,-20.361,-217.242,1587.36,1.02323,-153.996,1486.79
711,3.00622,-30.0475,1569.83,-266.582,9.54656,1481.22,-112.195,-144.325,1383.19,-74.8613,-173.654,1477.41,9.10339,-204.554,1538.04,-1.05482,-147.333,1484.42
712,1.68216,-30.9687,1564.44,-264.183,23.7492,1474.86,-113.778,-152.662,1419.12,-46.9186,-144.965,1500.04,31.0671,-155.275,1573.78,25.5091,-134.401,1471.71
713,1.79933,-30.6571,1563.7,-262.963,24.7574,1471.56,-112.016,-151.194,1416.1,-44.8021,-143.203,1496.66,34.7126,-153.458,1568.72,27.3706,-132.01,1467.99
714,2.73187,-27.0592,1563.13,-260.853,28.1052,1470.38,-95.334,-131.928,1411.74,-41.9052,-131.293,1501.99,40.0427,-148.322,1569.35,32.6093,-113.133,1486.7
715,2.72638,-27.0532,1563.28,-260.876,28.0083,1470.52,-95.2199,-132.004,1412.22,-42.0269,-131.29,1502.61,40.7567,-148.258,1568.95,32.4914,-112.984,1487.51
716,2.71346,-27.0932,1563.4,-260.968,27.7891,1470.76,-95.1974,-132.233,1412.8,-42.4145,-131.565,1503.42,41.2843,-148.622,1568.59,32.1585,-113.187,1488.69
717,2.71466,-27.1093,1563.52,-260.997,27.689,1470.9,-95.1794,-132.345,1413.1,-42.5834,-131.683,1503.83,41.2699,-148.755,1568.8,32.0165,-113.285,1489.25
718,1.34444,-27.7613,1562.65,-262.171,27.9969,1468.5,-94.3206,-135.55,1426.93,-38.6439,-139.373,1515.95,38.2559,-157.271,1589.1,34.1189,-114.491,1500.97
719,1.34313,-27.7621,1562.66,-262.177,27.9925,1468.51,-94.3265,-135.555,1426.95,-38.6455,-139.376,1515.97,38.2865,-157.27,1589.08,34.1166,-114.494,1500.98
720,1.34207,-27.7624,1562.66,-262.182,27.9911,1468.53,-94.3325,-135.557,1426.96,-38.6436,-139.377,1515.97,38.3107,-157.269,1589.06,34.1177,-114.496,1500.97
721,0.689372,-27.7876,1564.35,-264.355,29.91,1471.6,-92.1553,-133.209,1441.23,-41.4727,-157.268,1530.65,7.09742,-198.038,1618.24,21.6057,-110.621,1537.05
722,0.34067,-27.2376,1563.93,-264.727,31.6671,1472.09,-93.7894,-132.228,1439.06,-38.1649,-155.361,1525.73,22.3836,-191.69,1607.61,25.3885,-108.981,1527.85
723,0.339389,-27.235,1563.95,-264.745,31.6712,1472.15,-93.8188,-132.23,1439.09,-38.1405,-155.348,1525.73,22.6325,-191.573,1607.49,25.4156,-108.97,1527.8
724,0.881195,-27.2066,1562.72,-265.402,34.8739,1478.43,-99.9628,-133.05,1441.08,-39.9408,-153.007,1525.33,14.1775,-189.077,1611.46,30.3584,-119.667,1514.45
725,0.606924,-27.0267,1562.95,-265.807,35.3417,1479.27,-100.715,-133.003,1442.27,-41.5579,-153.433,1527.02,16.4259,-188.985,1610.82,29.0235,-120.475,1516.81
726,0.460058,-26.8691,1563.4,-266.633,35.6525,1481.95,-102.052,-133.109,1444.44,-44.1152,-153.926,1529.95,22.0359,-187.604,1608.31,26.6433,-121.002,1520.87
727,0.0316203,-27.3556,1561.22,-268.33,37.7317,1485.97,-107.328,-134.015,1446.22,-44.3135,-156.62,1527.61,6.20345,-195.934,1614.55,26.7237,-126.115,1513.51
728,-1.08594,-26.4027,1559.92,-269.8,38.0403,1487.07,-108.805,-132.811,1445.64,-47.0651,-156.948,1527.37,27.6331,-192.689,1596.38,24.3672,-127.185,1514.38
729,-1.20175,-25.0553,1560.03,-270.335,38.7457,1488.6,-111.8,-134.218,1446.97,-43.2024,-156.679,1523.49,-11.773,-195.748,1618.87,27.2435,-129.091,1502.78
730,-1.49326,-24.6977,1560.47,-271.043,38.4598,1489.35,-111.578,-133.98,1448.29,-47.2025,-158.858,1527.76,6.80222,-198.326,1612.32,26.0824,-139.244,1507.64
731,-1.65766,-24.6304,1560.81,-271.491,38.5553,1490.81,-112.268,-133.828,1448.59,-45.1366,-157.726,1526.05,15.8408,-196.352,1606.15,27.2863,-137.613,1503.47
732,-1.65713,-24.6308,1560.81,-271.492,38.5539,1490.81,-112.269,-133.828,1448.6,-45.1297,-157.724,1526.05,15.8204,-196.347,1606.17,27.2905,-137.609,1503.46
733,-1.65696,-24.6317,1560.81,-271.492,38.5522,1490.81,-112.271,-133.829,1448.59,-45.1172,-157.724,1526.03,15.8543,-196.347,1606.13,27.2988,-137.61,1503.43
734,-1.65696,-24.6317,1560.81,-271.492,38.5522,1490.81,-112.271,-133.829,1448.59,-45.1172,-157.724,1526.03,15.8543,-196.347,1606.13,27.2988,-137.61,1503.43
735,-1.65696,-24.6317,1560.81,-271.492,38.5522,1490.81,-112.271,-133.829,1448.59,-45.1172,-157.724,1526.03,15.8543,-196.347,1606.13,27.2988,-137.61,1503.43
736,-1.65755,-24.6324,1560.81,-271.493,38.5516,1490.81,-112.272,-133.83,1448.59,-45.1156,-157.726,1526.03,15.8645,-196.35,1606.12,27.2997,-137.612,1503.42
737,-1.5697,-24.764,1559.62,-270.68,38.8653,1490.28,-113.322,-134.112,1447.03,-45.8127,-160.35,1523.02,18.955,-201.466,1598.38,25.3625,-134.521,1503.15
738,-1.56677,-24.8458,1559.46,-270.747,38.6137,1490.26,-113.676,-134.386,1446.09,-45.5392,-161.129,1521.33,18.6189,-202.873,1596.87,25.5475,-135.553,1500.84
739,-1.55303,-24.8847,1559.47,-270.811,38.4898,1490.47,-113.754,-134.473,1446.09,-45.2183,-161.172,1520.99,21.6628,-202.587,1594.31,25.7577,-135.596,1500.11
740,-1.48667,-24.6889,1558.48,-271.273,37.5255,1491.41,-114.616,-135.179,1445.58,-42.5715,-163.124,1516.52,3.40648,-208.92,1602.17,26.5846,-133.821,1494.68
741,-1.47574,-24.7019,1558.5,-271.277,37.4761,1491.45,-114.629,-135.241,1445.64,-42.6135,-163.311,1516.55,3.58322,-209.174,1602.05,26.5869,-134.124,1494.69
742,-1.25441,-25.0599,1558.73,-272.116,34.2926,1491.96,-112.59,-137.37,1450.91,-51.0314,-157.902,1533.49,12.0016,-193.649,1613.01,23.5751,-147.052,1512.3
743,-1.25583,-25.0636,1558.72,-272.12,34.2914,1491.96,-112.606,-137.375,1450.88,-51,-157.931,1533.41,12.1255,-193.708,1612.85,23.5957,-147.093,1512.18
744,-1.05458,-26.1717,1557.3,-273.15,30.1565,1495.51,-117.509,-143.182,1449.59,-59.1219,-159.003,1535.18,17.4242,-175.821,1608.58,-8.3691,-99.9531,1541.97
745,-1.11884,-26.5087,1557.57,-273.742,29.1564,1497.23,-118.325,-144.265,1450.59,-59.7365,-164.1,1535.24,12.1866,-189.971,1610.68,-6.77268,-107.097,1542.78
746,-0.500426,-26.9441,1557.09,-273.871,26.7285,1501.58,-123.328,-148.926,1450.31,-73.5388,-158.073,1541.84,-25.7367,-186.521,1633.42,-23.0186,-99.0399,1548.65
747,-0.313163,-27.3538,1557.32,-274.043,25.6315,1502.64,-123.832,-150.228,1450.87,-74.4503,-161.243,1542.44,-29.1028,-192.564,1634.36,-22.5319,-103.479,1549.79
748,0.943437,-29.3388,1555.53,-274.004,21.5,1506.97,-124.819,-157.784,1466.47,-114.214,-197.705,1562.46,-29.3217,-243.706,1608.68,-39.1532,-193.476,1582.95
749,1.72552,-32.5653,1554.29,-272.781,23.2536,1516.22,-145.407,-163.3,1448.53,-121.901,-224.285,1529.55,-68.0646,-289.555,1594.46,-49.6451,-207.894,1552.7
750,3.50572,-31.7875,1552.82,-271.266,20.8519,1523.09,-162.224,-167.351,1434.97,-144.41,-216.781,1524.25,-103.614,-275.619,1602.59,-73.1152,-199.256,1548.29
751,3.92687,-36.399,1552.38,-270.817,17.7654,1535.34,-192.56,-166.425,1414.03,-190.721,-225.658,1498.65,-114.297,-292.98,1527.39,-117.292,-240.207,1516.83
752,4.18779,-37.5924,1552.3,-270.418,17.0723,1534.67,-211.796,-182.498,1427.43,-203.603,-241.254,1512,-196.819,-315.706,1586.9,-134.85,-275.985,1511.19
753,4.76685,-37.4739,1554.65,-269.811,17.8694,1540.02,-248.573,-191.92,1438.65,-259.621,-257.689,1517.51,-276.438,-336.492,1586.07,-201.866,-308.585,1515.28
754,5.23598,-35.7372,1555.04,-270.619,8.21187,1535.56,-282.323,-191.598,1415.17,-302.247,-246.845,1499.91,-234.917,-326.068,1481.29,-242.631,-293.512,1513.3
755,5.66627,-33.1644,1554.22,-270.253,8.00599,1535.89,-315.457,-202.468,1446.21,-351.142,-226.641,1539.7,-310.476,-273.997,1454.7,-333.692,-299.95,1554.33
756,5.18248,-33.514,1556.18,-272.669,4.95109,1536,-347.217,-194.007,1436.56,-389.433,-261.549,1502.74,-341.093,-310.682,1422.1,-358.323,-331.085,1490.1
757,3.42259,-28.3383,1557.19,-275.834,-1.2179,1527.57,-383.301,-195.334,1449.13,-433.57,-228.882,1533.62,-387.074,-265.46,1445.16,-427.116,-305.997,1537.19
758,3.52502,-31.8483,1555.87,-276.02,-3.36124,1538.09,-393.461,-179.288,1436.03,-450.047,-223.123,1511.03,-442.625,-258.505,1411.17,-470.499,-294.085,1488.17
759,2.91967,-31.16,1557.31,-276.81,-3.20933,1525.56,-430.123,-157.911,1434.7,-486.207,-193.446,1514.98,-479.367,-235.734,1417.24,-509.147,-265.918,1498.98
760,4.14777,-30.5645,1559.46,-279.301,-2.99619,1521.82,-456.181,-138.863,1434.23,-533.817,-177.491,1494.81,-527.567,-230.634,1400.58,-554.138,-248.572,1467.31
761,4.45811,-30.2321,1558.17,-278.998,-6.7595,1521.2,-472.869,-117.988,1435.86,-549.122,-176.042,1480.23,-569.429,-163.679,1374.69,-588.424,-213.613,1423.26
762,4.36267,-34.0694,1559.85,-279.751,-3.6745,1511.96,-494.791,-78.6079,1431.05,-563.962,-135.774,1488.74,-642.567,-176.812,1552.62,-635.701,-130.551,1454.76
763,6.08946,-33.7092,1560.25,-276.127,3.2412,1499.6,-506.68,-43.1928,1439.45,-593.769,-82.5853,1487.89,-685.757,-108.629,1541.84,-650.15,-95.0949,1432.67
764,5.80591,-34.981,1558.12,-273.799,5.52829,1490.48,-511.301,-5.07164,1443.53,-590.542,-25.8747,1512.31,-699.914,-26.2928,1505.53,-653.54,-52.4392,1471.22
765,7.40848,-34.8285,1557.05,-268.945,5.45934,1482.22,-506.611,27.4766,1447.64,-571.103,48.4855,1529.7,-667.542,11.3926,1494.8,-634.412,0.820963,1524.96
766,7.90843,-36.7963,1554.38,-266.803,9.78795,1481.66,-502.393,49.1589,1456.22,-565.592,73.0065,1537.95,-649.871,70.9297,1469.46,-639.734,52.9804,1519.15
767,7.53725,-35.9418,1553.39,-268.444,13.61,1488.16,-500.406,69.9636,1462,-593.796,105.399,1497.49,-659.926,38.8324,1552.16,-615.752,61.0979,1559.17
768,8.34906,-33.0788,1552.42,-264.976,24.873,1489.93,-491.782,95.8891,1466.45,-585.527,135.641,1493.76,-678.203,109.306,1542.55,-610.005,99.4408,1559.1
769,9.4468,-33.5227,1555.06,-263.502,34.8598,1488.69,-492.826,107.636,1472.2,-587.58,144.899,1503.28,-664.8,113.945,1573.79,-600.655,121.567,1578.02
770,7.77788,-30.0111,1553.79,-260.89,48.3932,1487.19,-487.331,125.118,1466.56,-580.939,161.126,1500.66,-670.431,107.765,1530.99,-613.792,106.062,1546.79
771,7.78367,-30.0102,1553.79,-260.88,48.3913,1487.18,-487.32,125.114,1466.53,-580.921,161.128,1500.64,-670.187,107.395,1530.99,-613.77,106.068,1546.79
772,7.78761,-30.008,1553.77,-260.868,48.3946,1487.14,-487.304,125.118,1466.47,-580.906,161.137,1500.57,-670.155,107.374,1530.91,-613.761,106.081,1546.71
773,7.09805,-28.7145,1549.63,-259.145,50.3883,1483.07,-485.19,122.597,1461.88,-581.394,151.671,1492.86,-669.007,106.871,1536.72,-604.02,104.726,1551.46
774,7.10592,-28.7294,1549.6,-259.13,50.335,1482.95,-485.187,122.478,1461.64,-581.442,151.504,1492.51,-669.339,107.018,1536.12,-604.139,104.508,1551.04
775,7.33471,-27.5892,1548.76,-258.132,48.957,1481.32,-487.727,104.098,1458.46,-573.954,146.579,1500.01,-673.001,108.485,1484.31,-628.692,91.1844,1505.75
776,7.31397,-26.9748,1549.56,-259.472,47.7805,1480.49,-489.471,103.93,1454.42,-566.729,99.2144,1525.59,-650.802,116.694,1460.57,-633.944,83.3669,1488.47
777,8.03308,-26.8499,1549.37,-258.128,47.9011,1479.41,-487.421,103.798,1449.65,-567.81,97.4258,1516.9,-651.066,110.902,1450.13,-632.396,78.5406,1476.86
778,7.96767,-26.8978,1548.81,-258.171,47.773,1479.34,-487.339,103.356,1449.1,-568.835,92.3356,1514.3,-655.544,107.165,1452.5,-632.18,74.019,1472.16
779,6.82549,-26.6527,1548.43,-259.607,47.9312,1479.6,-489.816,99.1379,1448.9,-572.136,91.819,1513.64,-653.122,90.089,1442.9,-632.794,62.6585,1473.66
780,6.86939,-26.9398,1547.53,-259.56,47.7604,1481.06,-489.824,90.7396,1442.6,-572.331,97.4832,1506.85,-645.819,74.1456,1432.16,-631.81,57.896,1475.21
781,6.16045,-25.0035,1543.79,-258.206,44.6466,1478.01,-486.966,88.8116,1450.91,-580.096,114.856,1487.91,-645.127,41.2342,1447.89,-625.53,52.4515,1486.3
782,6.20703,-27.4576,1544.22,-258.187,42.9745,1478.47,-487.45,85.5544,1451.51,-579.86,114.772,1488.17,-666.075,58.5893,1462.13,-626.475,53.1612,1489.34
783,6.20022,-27.4397,1544.31,-258.208,43.0038,1478.62,-487.476,85.6173,1451.77,-579.83,114.912,1488.51,-665.468,57.9779,1462.2,-626.467,53.3202,1489.81
784,6.19973,-27.4388,1544.32,-258.211,43.003,1478.64,-487.48,85.6174,1451.8,-579.827,114.92,1488.55,-665.402,57.902,1462.22,-626.466,53.3305,1489.87
785,6.17412,-27.2991,1545.68,-258.906,42.9853,1479.4,-488.865,86.5804,1454.79,-581.912,117.09,1489.5,-667.67,56.2447,1473.08,-626.324,54.3972,1499.42
786,6.15777,-27.2978,1545.67,-258.919,43.0126,1479.4,-488.873,86.6459,1454.81,-581.908,117.199,1489.51,-667.222,55.8043,1472.83,-626.347,54.5264,1499.43
787,6.16802,-27.3006,1545.72,-258.9,43.0211,1479.43,-488.845,86.6916,1454.81,-581.899,117.268,1489.44,-666.713,55.2815,1472.39,-626.367,54.6076,1499.31
788,6.32845,-27.5238,1546.77,-258.497,43.2888,1481.5,-488.215,86.8751,1457.38,-581.8,117.426,1490.17,-673.911,64.9722,1482.25,-624.679,54.5966,1504.33
789,6.41337,-27.198,1548.01,-258.409,43.3955,1480.84,-488.602,87.7122,1459.58,-582.683,118.312,1491.34,-662.874,50.3246,1474.7,-626.237,55.4275,1503.66
790,6.41063,-27.1954,1548.01,-258.409,43.4035,1480.84,-488.598,87.7293,1459.57,-582.684,118.34,1491.31,-663.044,50.5469,1474.69,-626.254,55.462,1503.6
791,6.44457,-27.0565,1548.49,-258.595,43.2091,1482.72,-488.398,87.8876,1459.97,-581.785,118.924,1493.08,-667.183,57.4875,1477.4,-626.078,56.3883,1504.12
792,6.25104,-26.7153,1549,-258.888,43.0724,1484.19,-488.607,87.5869,1462.43,-581.924,119.406,1494.69,-663.358,53.8452,1475.63,-626.954,57.3415,1504.9
793,6.25281,-26.7155,1549,-258.888,43.0702,1484.2,-488.608,87.5831,1462.45,-581.923,119.402,1494.72,-663.4,53.8863,1475.68,-626.951,57.3371,1504.93
794,6.25262,-26.7153,1549.01,-258.889,43.0703,1484.21,-488.609,87.5835,1462.46,-581.923,119.403,1494.73,-663.402,53.8886,1475.7,-626.951,57.3388,1504.94
795,6.48735,-26.9206,1550.7,-259.033,44.1397,1486.81,-489.395,88.7574,1468.04,-582.669,122.779,1498.69,-673.175,67.1037,1492.4,-626.654,61.5286,1516.51
796,6.78343,-27.1258,1551.17,-258.732,43.9014,1489.05,-488.43,89.7451,1469.41,-580.861,125.242,1500.43,-662.43,58.6596,1485.9,-626.856,64.764,1515.03
797,6.77852,-27.0763,1551.32,-258.744,44.0066,1489.37,-488.415,89.9618,1469.82,-580.921,125.303,1500.78,-662.613,58.979,1485.81,-626.942,64.7569,1514.98
798,7.06492,-26.2617,1551.76,-258.803,43.5974,1491.53,-487.61,91.221,1469.54,-575.789,129.128,1508.6,-652.016,63.4693,1474.74,-628.046,72.265,1511.11
799,6.92283,-26.575,1551.37,-259.277,43.9074,1492.44,-488.451,90.9781,1471.38,-576.56,129.14,1510.53,-655.832,66.589,1477.56,-629.16,72.503,1512.6
800,6.72747,-26.2966,1551.8,-259.675,43.9313,1493.16,-488.898,90.8875,1471.76,-577.465,128.779,1510.2,-654.854,64.3029,1476.39,-629.771,71.8459,1512.28
801,6.88365,-26.43,1551.89,-259.606,43.6102,1493.26,-488.914,90.2607,1471.77,-577.7,127.698,1510.19,-653.802,62.1255,1475.54,-629.797,70.5511,1512.01
802,4.35044,-27.1511,1554.92,-264.021,46.9933,1495.93,-496.226,87.6023,1467.78,-570.216,91.5318,1541.9,-644.51,64.7366,1469.18,-632.092,50.5075,1517.5
803,4.1454,-24.8723,1554.08,-265.247,48.0283,1500.62,-497.918,77.5316,1466.31,-577.931,85.6869,1533.24,-643.332,60.9407,1452.01,-639.139,47.4571,1503.58
804,6.03019,-26.1612,1557.01,-265.421,48.8287,1501.61,-500.294,71.6784,1461.22,-579.172,69.987,1531.54,-648.897,47.4407,1451.84,-639.573,29.9554,1500.56
805,6.38551,-26.3964,1557.78,-263.947,50.6226,1503.73,-498.187,61.7718,1458.82,-576.977,56.472,1528.63,-644.479,22.8928,1451.33,-632.756,9.14882,1499.88
806,6.3518,-25.3031,1556.01,-264.572,48.0651,1507.44,-496.664,49.7639,1456.54,-573.558,28.3561,1524.59,-650.508,11.2282,1451.58,-629.299,-11.926,1487.34
807,7.5071,-25.9109,1556.78,-263.722,47.9937,1511.57,-494.029,41.0496,1453.94,-572.799,8.65524,1515.08,-650.571,-23.1607,1448.18,-617.855,-40.1714,1473.87
808,7.63828,-25.1413,1557.58,-266.452,44.2289,1515.32,-492.486,10.7815,1447.09,-567.583,-16.562,1515.6,-623.005,-63.3326,1435.79,-609.363,-75.412,1484.74
809,8.31817,-25.1052,1557.89,-266.936,43.3364,1518.28,-491.583,8.20422,1445.01,-567.571,-40.9186,1499.17,-610.929,-83.4647,1409.84,-595.958,-99.4681,1455.02
810,7.54087,-27.1903,1559.48,-268.455,43.5965,1523.56,-482.846,-15.7456,1434.67,-561.556,-72.4102,1476.81,-563.673,-98.1554,1371.61,-580.358,-130.387,1426.78
811,8.51004,-26.4199,1556.87,-268.86,37.1786,1526.68,-472.723,-45.6406,1434.15,-537.006,-119.392,1473.29,-586.715,-133.865,1378.57,-565.07,-162.293,1413.74
812,6.85623,-27.2428,1558.02,-272.378,34.6757,1531.05,-466.033,-64.4203,1430.52,-514.075,-130.942,1497.28,-547.757,-180.94,1407.23,-530.291,-197.846,1458.77
813,8.35602,-25.5004,1554.07,-269.394,29.3726,1533.05,-455.473,-77.4602,1432.83,-494.521,-154.196,1492.12,-510.9,-189.27,1392.27,-500.443,-218.615,1448.63
814,8.50828,-27.6188,1553.65,-269.02,29.7317,1536.16,-439.835,-91.5962,1425.72,-467.481,-186.355,1460.18,-492.546,-256.312,1537.3,-468.938,-235.369,1399.57
815,8.70173,-27.845,1553.41,-268.779,26.7136,1534.27,-434.298,-100.343,1423.1,-459.985,-191.28,1467.41,-490.953,-269.175,1533.77,-466.95,-244.997,1411.52
816,8.37028,-26.8755,1551.49,-266.753,24.3811,1534.68,-410.051,-138.277,1446.92,-408.615,-235.587,1481.36,-426.154,-336.683,1506.98,-409.398,-283.062,1420.77
817,8.83465,-28.9118,1550.18,-266.078,21.3572,1539.55,-396.972,-145.955,1443.13,-383.289,-245.083,1467.45,-400.347,-349.098,1471.81,-397.647,-287.745,1405.24
818,9.44063,-28.7124,1550.89,-264.836,22.4234,1540.07,-370.04,-157.493,1436.12,-357.268,-252.573,1473.09,-350.496,-333.11,1540.62,-346.867,-300.499,1414.16
819,9.3482,-30.0262,1550.36,-264.913,22.0419,1538.49,-340.265,-147.771,1397.75,-300.792,-216.174,1463.69,-296.239,-307.501,1516.1,-309.792,-286.466,1434.3
820,9.05906,-31.1783,1549.03,-265.586,16.7226,1535.9,-326.105,-154.729,1390.5,-289.188,-227.803,1452.62,-294.748,-328.827,1481.72,-292.819,-295.054,1416.05
821,9.1957,-32.0446,1549.64,-265.798,12.8492,1534.39,-311.647,-167.887,1395.06,-281.169,-235.452,1466.22,-262.819,-311.332,1536.83,-233.705,-285.809,1433.32
